# version=2022
# observatory
! mpcCode I40
! name TRAPPIST-South
# submitter
! name E.Jehin
# observers
! name E.Jehin
# measurers
! name E. Jehin
# telescope
! design 0.6-m f/8 Ritchey-Chretien + CCD
! aperture 0.6
! fRatio 8.0
! detector CCD
# software
! astrometry Astrometrica 4.16.4.468
! photometry Astrometrica 4.16.4.468
permID |provID     |trkSub  |mode|stn |obsTime                |ra         |dec        |rmsRA|rmsDec|astCat  |mag  |rmsMag|band|fltr|photCat |photAp|logSNR|seeing|exp |rmsFit|nStars|notes|remarks
       |2001 FD58  |        | CCD|I40 |2026-03-07T00:06:19Z   |127.76273  |+20.44025  |0.18 |0.17  |   Gaia3|17.1 |0.12  |   G|   R|   Gaia3| 5.9  |1.63  |4.4   |  90|0.16  |   131|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T00:08:02Z   |127.76316  |+20.43962  |0.16 |0.15  |   Gaia3|17.2 |0.12  |   G|   R|   Gaia3| 5.9  |1.69  |4.4   |  90|0.18  |   132|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T00:09:43Z   |127.76351  |+20.43900  |0.16 |0.15  |   Gaia3|17.3 |0.10  |   G|   R|   Gaia3| 5.9  |1.65  |4.4   |  90|0.16  |   130|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T00:11:25Z   |127.76387  |+20.43847  |0.16 |0.14  |   Gaia3|17.2 |0.12  |   G|   R|   Gaia3| 5.9  |1.72  |4.3   |  90|0.16  |   132|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T00:13:08Z   |127.76427  |+20.43784  |0.17 |0.15  |   Gaia3|17.2 |0.14  |   G|   R|   Gaia3| 5.9  |1.75  |4.5   |  90|0.18  |   133|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T00:14:51Z   |127.76465  |+20.43727  |0.15 |0.14  |   Gaia3|17.2 |0.11  |   G|   R|   Gaia3| 5.9  |1.70  |4.3   |  90|0.16  |   131|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T00:16:33Z   |127.76504  |+20.43669  |0.14 |0.13  |   Gaia3|17.2 |0.13  |   G|   R|   Gaia3| 5.9  |1.71  |4.2   |  90|0.15  |   131|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T00:18:14Z   |127.76540  |+20.43608  |0.13 |0.13  |   Gaia3|17.2 |0.10  |   G|   R|   Gaia3| 5.9  |1.85  |4.2   |  90|0.14  |   129|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T00:19:57Z   |127.76580  |+20.43554  |0.14 |0.12  |   Gaia3|17.3 |0.11  |   G|   R|   Gaia3| 5.9  |1.72  |4.0   |  90|0.16  |   130|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T00:21:39Z   |127.76615  |+20.43494  |0.13 |0.12  |   Gaia3|17.3 |0.12  |   G|   R|   Gaia3| 5.9  |1.74  |4.0   |  90|0.14  |   130|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T00:23:21Z   |127.76652  |+20.43434  |0.13 |0.11  |   Gaia3|17.3 |0.12  |   G|   R|   Gaia3| 5.9  |1.83  |3.8   |  90|0.13  |   130|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T00:25:03Z   |127.76688  |+20.43375  |0.13 |0.11  |   Gaia3|17.3 |0.10  |   G|   R|   Gaia3| 5.9  |1.78  |3.8   |  90|0.14  |   129|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T00:26:45Z   |127.76724  |+20.43316  |0.13 |0.11  |   Gaia3|17.2 |0.13  |   G|   R|   Gaia3| 5.9  |1.83  |3.8   |  90|0.14  |   131|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T00:28:27Z   |127.76763  |+20.43255  |0.14 |0.11  |   Gaia3|17.2 |0.12  |   G|   R|   Gaia3| 5.9  |1.84  |4.0   |  90|0.15  |   130|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T00:30:09Z   |127.76803  |+20.43204  |0.14 |0.12  |   Gaia3|17.3 |0.12  |   G|   R|   Gaia3| 5.9  |1.73  |4.0   |  90|0.13  |   134|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T00:31:52Z   |127.76841  |+20.43143  |0.12 |0.10  |   Gaia3|17.4 |0.12  |   G|   R|   Gaia3| 5.9  |1.78  |4.0   |  90|0.13  |   135|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T00:33:34Z   |127.76877  |+20.43081  |0.12 |0.11  |   Gaia3|17.4 |0.11  |   G|   R|   Gaia3| 5.9  |1.73  |3.9   |  90|0.12  |   135|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T00:35:16Z   |127.76914  |+20.43022  |0.15 |0.12  |   Gaia3|17.3 |0.11  |   G|   R|   Gaia3| 5.9  |1.81  |3.8   |  90|0.15  |   135|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T00:36:58Z   |127.76954  |+20.42969  |0.14 |0.13  |   Gaia3|17.4 |0.11  |   G|   R|   Gaia3| 5.9  |1.79  |4.3   |  90|0.15  |   136|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T00:38:56Z   |127.76997  |+20.42898  |0.13 |0.11  |   Gaia3|17.4 |0.12  |   G|   R|   Gaia3| 5.9  |1.64  |4.1   |  90|0.13  |   134|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T00:40:38Z   |127.77031  |+20.42839  |0.14 |0.12  |   Gaia3|17.5 |0.12  |   G|   R|   Gaia3| 5.9  |1.76  |3.9   |  90|0.14  |   137|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T00:42:20Z   |127.77068  |+20.42779  |0.14 |0.12  |   Gaia3|17.5 |0.12  |   G|   R|   Gaia3| 5.9  |1.74  |4.0   |  90|0.14  |   136|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T00:44:02Z   |127.77109  |+20.42721  |0.14 |0.12  |   Gaia3|17.4 |0.12  |   G|   R|   Gaia3| 5.9  |1.68  |3.8   |  90|0.14  |   137|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T00:45:43Z   |127.77144  |+20.42662  |0.14 |0.12  |   Gaia3|17.5 |0.12  |   G|   R|   Gaia3| 5.9  |1.71  |3.9   |  90|0.15  |   137|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T00:47:27Z   |127.77180  |+20.42599  |0.14 |0.13  |   Gaia3|17.5 |0.11  |   G|   R|   Gaia3| 5.9  |1.74  |3.9   |  90|0.15  |   138|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T00:49:10Z   |127.77219  |+20.42542  |0.15 |0.13  |   Gaia3|17.5 |0.12  |   G|   R|   Gaia3| 5.9  |1.66  |3.7   |  90|0.16  |   139|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T00:50:53Z   |127.77261  |+20.42480  |0.14 |0.12  |   Gaia3|17.6 |0.11  |   G|   R|   Gaia3| 5.9  |1.61  |3.7   |  90|0.13  |   139|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T00:52:36Z   |127.77292  |+20.42425  |0.15 |0.13  |   Gaia3|17.6 |0.12  |   G|   R|   Gaia3| 5.9  |1.64  |3.9   |  90|0.16  |   138|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T00:54:18Z   |127.77333  |+20.42367  |0.15 |0.13  |   Gaia3|17.6 |0.12  |   G|   R|   Gaia3| 5.9  |1.61  |4.2   |  90|0.15  |   137|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T00:56:02Z   |127.77372  |+20.42304  |0.15 |0.14  |   Gaia3|17.7 |0.12  |   G|   R|   Gaia3| 5.9  |1.60  |4.1   |  90|0.16  |   135|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T01:11:24Z   |127.77701  |+20.41779  |0.15 |0.13  |   Gaia3|17.7 |0.12  |   G|   R|   Gaia3| 5.9  |1.47  |3.6   |  90|0.13  |   137|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T01:13:06Z   |127.77742  |+20.41713  |0.13 |0.13  |   Gaia3|18.0 |0.14  |   G|   R|   Gaia3| 5.9  |1.48  |3.5   |  90|0.14  |   136|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T01:14:48Z   |127.77774  |+20.41654  |0.16 |0.14  |   Gaia3|18.1 |0.13  |   G|   R|   Gaia3| 5.9  |1.39  |3.5   |  90|0.13  |   136|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T01:16:30Z   |127.77812  |+20.41597  |0.15 |0.12  |   Gaia3|17.9 |0.11  |   G|   R|   Gaia3| 5.9  |1.46  |3.5   |  90|0.15  |   135|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T01:18:12Z   |127.77853  |+20.41537  |0.13 |0.13  |   Gaia3|17.9 |0.10  |   G|   R|   Gaia3| 5.9  |1.53  |3.5   |  90|0.13  |   133|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T01:19:54Z   |127.77887  |+20.41476  |0.14 |0.12  |   Gaia3|18.1 |0.12  |   G|   R|   Gaia3| 5.9  |1.44  |3.5   |  90|0.12  |   133|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T01:21:36Z   |127.77922  |+20.41419  |0.15 |0.12  |   Gaia3|18.1 |0.12  |   G|   R|   Gaia3| 5.9  |1.41  |3.6   |  90|0.12  |   132|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T01:23:18Z   |127.77968  |+20.41364  |0.14 |0.12  |   Gaia3|18.0 |0.12  |   G|   R|   Gaia3| 5.9  |1.48  |3.6   |  90|0.12  |   132|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T01:25:00Z   |127.78000  |+20.41300  |0.15 |0.12  |   Gaia3|18.0 |0.15  |   G|   R|   Gaia3| 5.9  |1.40  |3.6   |  90|0.13  |   132|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T01:26:42Z   |127.78033  |+20.41238  |0.14 |0.12  |   Gaia3|18.1 |0.11  |   G|   R|   Gaia3| 5.9  |1.46  |3.5   |  90|0.12  |   131|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T01:28:25Z   |127.78073  |+20.41184  |0.14 |0.11  |   Gaia3|18.0 |0.12  |   G|   R|   Gaia3| 5.9  |1.55  |3.6   |  90|0.12  |   132|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T01:30:07Z   |127.78107  |+20.41124  |0.15 |0.12  |   Gaia3|18.0 |0.12  |   G|   R|   Gaia3| 5.9  |1.56  |3.4   |  90|0.14  |   131|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T01:31:51Z   |127.78150  |+20.41066  |0.14 |0.12  |   Gaia3|18.2 |0.11  |   G|   R|   Gaia3| 5.9  |1.39  |3.4   |  90|0.11  |   129|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T01:33:36Z   |127.78185  |+20.41001  |0.13 |0.11  |   Gaia3|18.0 |0.11  |   G|   R|   Gaia3| 5.9  |1.48  |3.4   |  90|0.11  |   129|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T01:35:18Z   |127.78220  |+20.40944  |0.13 |0.10  |   Gaia3|18.1 |0.11  |   G|   R|   Gaia3| 5.9  |1.48  |3.4   |  90|0.11  |   130|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T01:37:00Z   |127.78262  |+20.40886  |0.12 |0.10  |   Gaia3|17.9 |0.11  |   G|   R|   Gaia3| 5.9  |1.47  |3.3   |  90|0.12  |   129|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T01:38:42Z   |127.78295  |+20.40828  |0.13 |0.11  |   Gaia3|18.1 |0.11  |   G|   R|   Gaia3| 5.9  |1.43  |3.3   |  90|0.12  |   127|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T01:40:24Z   |127.78328  |+20.40764  |0.14 |0.11  |   Gaia3|18.0 |0.11  |   G|   R|   Gaia3| 5.9  |1.46  |3.1   |  90|0.12  |   127|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T01:42:06Z   |127.78370  |+20.40705  |0.13 |0.09  |   Gaia3|17.9 |0.11  |   G|   R|   Gaia3| 5.9  |1.49  |3.2   |  90|0.12  |   127|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T01:43:48Z   |127.78404  |+20.40643  |0.14 |0.10  |   Gaia3|18.2 |0.12  |   G|   R|   Gaia3| 5.9  |1.37  |3.1   |  90|0.14  |   128|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T01:45:30Z   |127.78440  |+20.40586  |0.12 |0.11  |   Gaia3|18.1 |0.11  |   G|   R|   Gaia3| 5.9  |1.47  |3.2   |  90|0.11  |   127|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T01:47:12Z   |127.78476  |+20.40525  |0.11 |0.09  |   Gaia3|18.1 |0.11  |   G|   R|   Gaia3| 5.9  |1.48  |3.1   |  90|0.10  |   127|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T01:48:55Z   |127.78512  |+20.40467  |0.11 |0.10  |   Gaia3|18.1 |0.11  |   G|   R|   Gaia3| 5.9  |1.50  |3.2   |  90|0.10  |   129|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T01:50:40Z   |127.78557  |+20.40410  |0.10 |0.09  |   Gaia3|18.3 |0.11  |   G|   R|   Gaia3| 5.9  |1.39  |3.1   |  90|0.10  |   128|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T01:54:06Z   |127.78628  |+20.40287  |0.11 |0.09  |   Gaia3|18.2 |0.11  |   G|   R|   Gaia3| 5.9  |1.37  |3.0   |  90|0.11  |   128|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T01:55:48Z   |127.78660  |+20.40226  |0.11 |0.10  |   Gaia3|18.3 |0.12  |   G|   R|   Gaia3| 5.9  |1.31  |3.0   |  90|0.11  |   128|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T01:57:30Z   |127.78702  |+20.40169  |0.12 |0.11  |   Gaia3|18.0 |0.11  |   G|   R|   Gaia3| 5.9  |1.43  |3.0   |  90|0.11  |   128|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T01:59:12Z   |127.78733  |+20.40112  |0.10 |0.08  |   Gaia3|18.1 |0.11  |   G|   R|   Gaia3| 5.9  |1.56  |3.0   |  90|0.10  |   128|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T02:00:55Z   |127.78774  |+20.40048  |0.11 |0.09  |   Gaia3|18.1 |0.11  |   G|   R|   Gaia3| 5.9  |1.43  |2.9   |  90|0.10  |   128|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T02:02:39Z   |127.78808  |+20.39985  |0.12 |0.10  |   Gaia3|18.1 |0.11  |   G|   R|   Gaia3| 5.9  |1.47  |3.2   |  90|0.10  |   128|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T02:04:21Z   |127.78844  |+20.39933  |0.12 |0.10  |   Gaia3|18.1 |0.11  |   G|   R|   Gaia3| 5.9  |1.37  |3.2   |  90|0.11  |   128|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T02:06:03Z   |127.78882  |+20.39868  |0.12 |0.09  |   Gaia3|18.2 |0.12  |   G|   R|   Gaia3| 5.9  |1.44  |3.2   |  90|0.11  |   127|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T02:07:45Z   |127.78921  |+20.39810  |0.13 |0.10  |   Gaia3|18.1 |0.11  |   G|   R|   Gaia3| 5.9  |1.47  |3.2   |  90|0.12  |   129|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T02:09:27Z   |127.78960  |+20.39757  |0.12 |0.10  |   Gaia3|18.0 |0.10  |   G|   R|   Gaia3| 5.9  |1.46  |3.2   |  90|0.11  |   127|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T02:11:09Z   |127.78989  |+20.39691  |0.12 |0.11  |   Gaia3|18.2 |0.13  |   G|   R|   Gaia3| 5.9  |1.39  |3.2   |  90|0.11  |   128|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T02:12:51Z   |127.79026  |+20.39633  |0.12 |0.10  |   Gaia3|18.0 |0.11  |   G|   R|   Gaia3| 5.9  |1.45  |3.2   |  90|0.11  |   128|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T02:19:23Z   |127.79170  |+20.39412  |0.12 |0.12  |   Gaia3|18.1 |0.10  |   G|   R|   Gaia3| 5.9  |1.40  |3.7   |  90|0.11  |   130|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T02:21:05Z   |127.79209  |+20.39352  |0.12 |0.12  |   Gaia3|18.3 |0.10  |   G|   R|   Gaia3| 5.9  |1.36  |3.7   |  90|0.11  |   130|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T02:22:49Z   |127.79248  |+20.39289  |0.11 |0.11  |   Gaia3|18.1 |0.10  |   G|   R|   Gaia3| 5.9  |1.43  |3.7   |  90|0.10  |   130|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T02:24:31Z   |127.79281  |+20.39233  |0.12 |0.11  |   Gaia3|18.0 |0.09  |   G|   R|   Gaia3| 5.9  |1.51  |4.0   |  90|0.09  |   129|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T02:29:39Z   |127.79389  |+20.39057  |0.13 |0.12  |   Gaia3|18.0 |0.11  |   G|   R|   Gaia3| 5.9  |1.51  |3.9   |  90|0.10  |   132|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T02:31:23Z   |127.79429  |+20.38999  |0.14 |0.14  |   Gaia3|18.1 |0.10  |   G|   R|   Gaia3| 5.9  |1.36  |3.8   |  90|0.11  |   133|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T02:33:05Z   |127.79469  |+20.38934  |0.11 |0.11  |   Gaia3|17.9 |0.10  |   G|   R|   Gaia3| 5.9  |1.53  |3.7   |  90|0.10  |   133|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T02:34:47Z   |127.79505  |+20.38870  |0.12 |0.13  |   Gaia3|18.0 |0.12  |   G|   R|   Gaia3| 5.9  |1.42  |3.8   |  90|0.11  |   135|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T02:36:29Z   |127.79536  |+20.38817  |0.11 |0.11  |   Gaia3|18.1 |0.10  |   G|   R|   Gaia3| 5.9  |1.45  |3.7   |  90|0.11  |   136|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T02:38:11Z   |127.79573  |+20.38752  |0.12 |0.11  |   Gaia3|18.0 |0.10  |   G|   R|   Gaia3| 5.9  |1.40  |3.6   |  90|0.09  |   135|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T02:39:53Z   |127.79615  |+20.38690  |0.12 |0.11  |   Gaia3|17.9 |0.10  |   G|   R|   Gaia3| 5.9  |1.32  |3.6   |  90|0.09  |   135|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T02:41:35Z   |127.79647  |+20.38628  |0.11 |0.10  |   Gaia3|18.0 |0.10  |   G|   R|   Gaia3| 5.9  |1.34  |3.6   |  90|0.09  |   132|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T02:43:17Z   |127.79684  |+20.38573  |0.11 |0.11  |   Gaia3|17.9 |0.10  |   G|   R|   Gaia3| 5.9  |1.40  |3.6   |  90|0.10  |   129|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T02:44:59Z   |127.79717  |+20.38514  |0.13 |0.12  |   Gaia3|18.0 |0.10  |   G|   R|   Gaia3| 5.9  |1.30  |3.7   |  90|0.10  |   130|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T02:46:41Z   |127.79758  |+20.38459  |0.13 |0.12  |   Gaia3|17.9 |0.10  |   G|   R|   Gaia3| 5.9  |1.33  |3.7   |  90|0.10  |   131|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T02:48:23Z   |127.79794  |+20.38396  |0.13 |0.13  |   Gaia3|18.2 |0.10  |   G|   R|   Gaia3| 5.9  |1.37  |3.7   |  90|0.10  |   132|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T02:50:05Z   |127.79836  |+20.38339  |0.13 |0.12  |   Gaia3|18.1 |0.10  |   G|   R|   Gaia3| 5.9  |1.40  |3.8   |  90|0.10  |   131|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T02:51:47Z   |127.79873  |+20.38273  |0.13 |0.12  |   Gaia3|18.2 |0.10  |   G|   R|   Gaia3| 5.9  |1.38  |3.6   |  90|0.09  |   132|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T02:53:29Z   |127.79910  |+20.38221  |0.13 |0.13  |   Gaia3|18.1 |0.10  |   G|   R|   Gaia3| 5.9  |1.42  |3.6   |  90|0.10  |   132|     |
       |2001 FD58  |        | CCD|I40 |2026-03-07T02:55:11Z   |127.79946  |+20.38161  |0.11 |0.11  |   Gaia3|18.0 |0.10  |   G|   R|   Gaia3| 5.9  |1.47  |3.6   |  90|0.10  |   132|     |
       |2001 FD58  |        | CCD|I40 |2026-03-12T00:07:16Z   |129.43965  |+18.34861  |0.15 |0.18  |   Gaia3|17.6 |0.11  |   G|   R|   Gaia3| 5.9  |1.77  |3.6   | 120|0.21  |   115|     |
       |2001 FD58  |        | CCD|I40 |2026-03-12T00:09:28Z   |129.44008  |+18.34811  |0.16 |0.16  |   Gaia3|17.5 |0.11  |   G|   R|   Gaia3| 5.9  |1.82  |3.6   | 120|0.20  |   114|     |
       |2001 FD58  |        | CCD|I40 |2026-03-12T00:11:40Z   |129.44049  |+18.34761  |0.14 |0.19  |   Gaia3|17.5 |0.11  |   G|   R|   Gaia3| 5.9  |1.74  |3.6   | 120|0.22  |   116|     |
       |2001 FD58  |        | CCD|I40 |2026-03-12T00:13:52Z   |129.44090  |+18.34708  |0.15 |0.19  |   Gaia3|17.5 |0.11  |   G|   R|   Gaia3| 5.9  |1.81  |3.7   | 120|0.22  |   114|     |
       |2001 FD58  |        | CCD|I40 |2026-03-12T00:16:04Z   |129.44133  |+18.34658  |0.15 |0.19  |   Gaia3|17.5 |0.11  |   G|   R|   Gaia3| 5.9  |1.78  |3.7   | 120|0.23  |   116|     |
       |2001 FD58  |        | CCD|I40 |2026-03-12T00:18:16Z   |129.44172  |+18.34607  |0.15 |0.20  |   Gaia3|17.5 |0.11  |   G|   R|   Gaia3| 5.9  |1.85  |3.8   | 120|0.24  |   118|     |
       |2001 FD58  |        | CCD|I40 |2026-03-12T00:20:29Z   |129.44210  |+18.34553  |0.14 |0.18  |   Gaia3|17.5 |0.11  |   G|   R|   Gaia3| 5.9  |1.84  |3.8   | 120|0.21  |   117|     |
       |2001 FD58  |        | CCD|I40 |2026-03-12T00:22:41Z   |129.44252  |+18.34502  |0.15 |0.18  |   Gaia3|17.4 |0.11  |   G|   R|   Gaia3| 5.9  |1.84  |3.6   | 120|0.22  |   117|     |
       |2001 FD58  |        | CCD|I40 |2026-03-12T00:24:53Z   |129.44293  |+18.34451  |0.14 |0.18  |   Gaia3|17.5 |0.11  |   G|   R|   Gaia3| 5.9  |1.83  |3.7   | 120|0.21  |   116|     |
       |2001 FD58  |        | CCD|I40 |2026-03-12T00:27:05Z   |129.44333  |+18.34395  |0.14 |0.22  |   Gaia3|17.4 |0.11  |   G|   R|   Gaia3| 5.9  |1.82  |3.6   | 120|0.25  |   117|     |
       |2001 FD58  |        | CCD|I40 |2026-03-12T00:29:17Z   |129.44373  |+18.34344  |0.15 |0.18  |   Gaia3|17.5 |0.11  |   G|   R|   Gaia3| 5.9  |1.83  |3.5   | 120|0.22  |   119|     |
       |2001 FD58  |        | CCD|I40 |2026-03-12T00:31:29Z   |129.44413  |+18.34293  |0.15 |0.19  |   Gaia3|17.4 |0.11  |   G|   R|   Gaia3| 5.9  |1.88  |3.6   | 120|0.23  |   119|     |
       |2001 FD58  |        | CCD|I40 |2026-03-12T00:33:41Z   |129.44453  |+18.34238  |0.14 |0.19  |   Gaia3|17.4 |0.11  |   G|   R|   Gaia3| 5.9  |1.87  |3.4   | 120|0.22  |   119|     |
       |2001 FD58  |        | CCD|I40 |2026-03-12T00:35:52Z   |129.44496  |+18.34189  |0.13 |0.18  |   Gaia3|17.4 |0.12  |   G|   R|   Gaia3| 5.9  |1.80  |3.4   | 120|0.21  |   119|     |
       |2001 FD58  |        | CCD|I40 |2026-03-12T00:38:04Z   |129.44537  |+18.34139  |0.14 |0.22  |   Gaia3|17.4 |0.12  |   G|   R|   Gaia3| 5.9  |1.87  |3.4   | 120|0.25  |   117|     |
       |2001 FD58  |        | CCD|I40 |2026-03-12T00:40:16Z   |129.44577  |+18.34086  |0.14 |0.18  |   Gaia3|17.4 |0.13  |   G|   R|   Gaia3| 5.9  |1.80  |3.3   | 120|0.22  |   116|     |
       |2001 FD58  |        | CCD|I40 |2026-03-12T00:42:28Z   |129.44618  |+18.34033  |0.13 |0.18  |   Gaia3|17.4 |0.11  |   G|   R|   Gaia3| 5.9  |1.87  |3.3   | 120|0.21  |   116|     |
       |2001 FD58  |        | CCD|I40 |2026-03-12T00:44:40Z   |129.44654  |+18.33978  |0.14 |0.18  |   Gaia3|17.4 |0.15  |   G|   R|   Gaia3| 5.9  |1.90  |3.2   | 120|0.22  |   116|     |
       |2001 FD58  |        | CCD|I40 |2026-03-12T00:46:52Z   |129.44697  |+18.33929  |0.13 |0.18  |   Gaia3|17.4 |0.11  |   G|   R|   Gaia3| 5.9  |1.88  |3.3   | 120|0.21  |   114|     |
       |2001 FD58  |        | CCD|I40 |2026-03-12T00:49:04Z   |129.44737  |+18.33877  |0.12 |0.18  |   Gaia3|17.3 |0.11  |   G|   R|   Gaia3| 5.9  |1.92  |3.3   | 120|0.21  |   114|     |
       |2001 FD58  |        | CCD|I40 |2026-03-12T00:51:16Z   |129.44779  |+18.33826  |0.12 |0.15  |   Gaia3|17.4 |0.11  |   G|   R|   Gaia3| 5.9  |1.91  |3.2   | 120|0.19  |   115|     |
       |2001 FD58  |        | CCD|I40 |2026-03-12T00:53:28Z   |129.44819  |+18.33773  |0.13 |0.17  |   Gaia3|17.4 |0.12  |   G|   R|   Gaia3| 5.9  |1.87  |3.4   | 120|0.21  |   114|     |
       |2001 FD58  |        | CCD|I40 |2026-03-12T00:55:42Z   |129.44857  |+18.33719  |0.13 |0.17  |   Gaia3|17.4 |0.11  |   G|   R|   Gaia3| 5.9  |1.89  |3.2   | 120|0.21  |   114|     |
       |2001 FD58  |        | CCD|I40 |2026-03-12T00:57:55Z   |129.44900  |+18.33667  |0.12 |0.17  |   Gaia3|17.4 |0.11  |   G|   R|   Gaia3| 5.9  |1.88  |3.2   | 120|0.20  |   113|     |
       |2001 FD58  |        | CCD|I40 |2026-03-12T01:00:07Z   |129.44939  |+18.33613  |0.12 |0.17  |   Gaia3|17.3 |0.11  |   G|   R|   Gaia3| 5.9  |1.89  |3.2   | 120|0.20  |   114|     |
       |2001 FD58  |        | CCD|I40 |2026-03-12T01:02:20Z   |129.44981  |+18.33561  |0.13 |0.17  |   Gaia3|17.4 |0.12  |   G|   R|   Gaia3| 5.9  |1.78  |3.2   | 120|0.21  |   114|     |
       |2001 FD58  |        | CCD|I40 |2026-03-12T01:04:32Z   |129.45020  |+18.33509  |0.14 |0.16  |   Gaia3|17.4 |0.14  |   G|   R|   Gaia3| 5.9  |1.86  |3.0   | 120|0.20  |   114|     |
       |2001 FD58  |        | CCD|I40 |2026-03-12T01:06:45Z   |129.45061  |+18.33459  |0.13 |0.17  |   Gaia3|17.3 |0.11  |   G|   R|   Gaia3| 5.9  |1.86  |3.2   | 120|0.21  |   111|     |
       |2001 FD58  |        | CCD|I40 |2026-03-12T01:08:57Z   |129.45100  |+18.33404  |0.13 |0.17  |   Gaia3|17.4 |0.11  |   G|   R|   Gaia3| 5.9  |1.83  |3.0   | 120|0.21  |   111|     |
