2461111.048611111,*,m, 08 37 10.12, +18 30 18.2,  51.20385,  -54.2077,    n.a.,   n.a.,   17.917,   n.a.,   1.217949647412, 14.4081101,  0.28796502764666, 20.6579060,   34.2889,  134.6,  49.1423,
2461111.055555556,*,m, 08 37 10.72, +18 30 09.2,  51.25845,  -54.0877,    n.a.,   n.a.,   17.918,   n.a.,   1.218007428868, 14.4071516,  0.28804785016944, 20.6423372,   34.2899,  134.7,  49.1007,
2461111.062500000,*,m, 08 37 11.32, +18 30 00.2,  51.29991,  -53.9670,    n.a.,   n.a.,   17.919,   n.a.,   1.218065206483, 14.4061932,  0.28813060995157, 20.6266249,   34.2909,  134.7,  49.0583,
2461111.069444444,*,m, 08 37 11.92, +18 29 51.3,  51.32814,  -53.8458,    n.a.,   n.a.,   17.919,   n.a.,   1.218122980257, 14.4052347,  0.28821330648078, 20.6108007,   34.2919,  134.8,  49.0151,
2461111.076388889,*,m, 08 37 12.53, +18 29 42.3,  51.34308,  -53.7243,    n.a.,   n.a.,   17.920,   n.a.,   1.218180750190, 14.4042763,  0.28829593937232, 20.5948966,   34.2929,  134.8,  48.9711,
2461111.083333333,*,m, 08 37 13.13, +18 29 33.4,  51.34469,  -53.6026,    n.a.,   n.a.,   17.921,   n.a.,   1.218238516282, 14.4033178,  0.28837850836953, 20.5789444,   34.2939,  134.9,  48.9262,
2461111.090277778,*,m, 08 37 13.73, +18 29 24.5,  51.33296,  -53.4810,    n.a.,   n.a.,   17.922,   n.a.,   1.218296278534, 14.4023594,  0.28846101334444, 20.5629765,   34.2949,  134.9,  48.8804,
2461111.097222222,*,m, 08 37 14.33, +18 29 15.6,  51.30792,  -53.3597,    n.a.,   n.a.,   17.922,   n.a.,   1.218354036946, 14.4014011,  0.28854345429804, 20.5470249,   34.2959,  135.0,  48.8337,
2461111.104166667,*,m, 08 37 14.94, +18 29 06.7,  51.26960,  -53.2388,    n.a.,   n.a.,   17.923,   n.a.,   1.218411791517, 14.4004427,  0.28862583136017, 20.5311216,   34.2969,  135.0,  48.7859,
2461111.111111111,*,m, 08 37 15.54, +18 28 57.9,  51.21807,  -53.1184,    n.a.,   n.a.,   17.924,   n.a.,   1.218469542248, 14.3994844,  0.28870814478936, 20.5152989,   34.2979,  135.1,  48.7372,
2461111.118055556,*,m, 08 37 16.14, +18 28 49.1,  51.15342,  -52.9989,    n.a.,   n.a.,   17.925,   n.a.,   1.218527289138, 14.3985261,  0.28879039497235, 20.4995885,   34.2989,  135.2,  48.6874,
2461111.125000000,*,m, 08 37 16.74, +18 28 40.3,  51.07577,  -52.8803,    n.a.,   n.a.,   17.925,   n.a.,   1.218585032188, 14.3975678,  0.28887258242329, 20.4840221,   34.2999,  135.2,  48.6365,
2461111.131944444,*,m, 08 37 17.34, +18 28 31.5,  50.98527,  -52.7629,    n.a.,   n.a.,   17.926,   n.a.,   1.218642771399, 14.3966096,  0.28895470778279, 20.4686311,   34.3009,  135.3,  48.5845,
2461111.138888889,*,m, 08 37 17.94, +18 28 22.7,  50.88207,  -52.6468,    n.a.,   n.a.,   17.927,   n.a.,   1.218700506769, 14.3956513,  0.28903677181677, 20.4534466,   34.3019,  135.4,  48.5314,
2461111.145833333,*,m, 08 37 18.53, +18 28 14.0,  50.76636,  -52.5322,    n.a.,   n.a.,   17.928,   n.a.,   1.218758238299, 14.3946931,  0.28911877541488, 20.4384992,   34.3029,  135.4,  48.4771,
2461111.152777778,*,m, 08 37 19.13, +18 28 05.2,  50.63837,  -52.4192,    n.a.,   n.a.,   17.928,   n.a.,   1.218815965989, 14.3937349,  0.28920071958887, 20.4238191,   34.3039,  135.5,  48.4217,
2461111.159722222,*,m, 08 37 19.72, +18 27 56.5,  50.49833,  -52.3081,    n.a.,   n.a.,   17.929,   n.a.,   1.218873689839, 14.3927768,  0.28928260547072, 20.4094360,   34.3050,  135.6,  48.3651,
2461111.166666667,*,m, 08 37 20.31, +18 27 47.8,  50.34650,  -52.1989,    n.a.,   n.a.,   17.930,   n.a.,   1.218931409849, 14.3918186,  0.28936443431036, 20.3953792,   34.3060,  135.6,  48.3073,
2461111.173611111,*,m, 08 37 20.90, +18 27 39.2,  50.18315,  -52.0919,    n.a.,   n.a.,   17.931,   n.a.,   1.218989126019, 14.3908605,  0.28944620747336, 20.3816769,   34.3071,  135.7,  48.2482,
2461111.180555556,*,m, 08 37 21.49, +18 27 30.5,  50.00861,  -51.9872,    n.a.,   n.a.,   17.931,   n.a.,   1.219046838350, 14.3899024,  0.28952792643836, 20.3683573,   34.3081,  135.8,  48.1879,
2461111.187500000,*,m, 08 37 22.08, +18 27 21.9,  49.82319,  -51.8849,    n.a.,   n.a.,   17.932,   n.a.,   1.219104546841, 14.3889443,  0.28960959279416, 20.3554472,   34.3092,  135.9,  48.1264,
2461111.194444444,*,m, 08 37 22.66, +18 27 13.3,  49.62724,  -51.7853,    n.a.,   n.a.,   17.933,   n.a.,   1.219162251491, 14.3879863,  0.28969120823675, 20.3429731,   34.3103,  135.9,  48.0637,
2461111.201388889,*,m, 08 37 23.24, +18 27 04.7,  49.42112,  -51.6884,    n.a.,   n.a.,   17.933,   n.a.,   1.219219952302, 14.3870283,  0.28977277456611, 20.3309605,   34.3114,  136.0,  47.9997,
2461111.208333333,*,m, 08 37 23.82, +18 26 56.1,  49.20522,  -51.5943,    n.a.,   n.a.,   17.934,   n.a.,   1.219277649273, 14.3860703,  0.28985429368266, 20.3194339,   34.3124,  136.1,  47.9344,
2461111.215277778,*,m, 08 37 24.40, +18 26 47.5,  48.97995,  -51.5033,    n.a.,   n.a.,   17.935,   n.a.,   1.219335342404, 14.3851123,  0.28993576758379, 20.3084172,   34.3136,  136.2,  47.8679,
2461111.222222222,*,m, 08 37 24.97, +18 26 38.9,  48.74573,  -51.4154,    n.a.,   n.a.,   17.936,   n.a.,   1.219393031696, 14.3841543,  0.29001719835991, 20.2979328,   34.3147,  136.3,  47.8002,
2461111.229166667,*,m, 08 37 25.54, +18 26 30.4,  48.50299,  -51.3307,    n.a.,   n.a.,   17.936,   n.a.,   1.219450717147, 14.3831964,  0.29009858819051, 20.2880027,   34.3158,  136.3,  47.7312,
2461111.236111111,*,m, 08 37 26.11, +18 26 21.9,  48.25219,  -51.2494,    n.a.,   n.a.,   17.937,   n.a.,   1.219508398759, 14.3822385,  0.29017993934009, 20.2786474,   34.3169,  136.4,  47.6610,
2461111.243055556,*,m, 08 37 26.68, +18 26 13.3,  47.99380,  -51.1716,    n.a.,   n.a.,   17.938,   n.a.,   1.219566076531, 14.3812806,  0.29026125415368, 20.2698865,   34.3181,  136.5,  47.5896,
2461111.250000000,*,m, 08 37 27.24, +18 26 04.8,  47.72830,  -51.0973,    n.a.,   n.a.,   17.939,   n.a.,   1.219623750462, 14.3803227,  0.29034253505247, 20.2617384,   34.3193,  136.6,  47.5169,
2461111.256944444,*,m, 08 37 27.80, +18 25 56.3,  47.45619,  -51.0267,    n.a.,   n.a.,   17.939,   n.a.,   1.219681420554, 14.3793649,  0.29042378452921, 20.2542203,   34.3204,  136.7,  47.4431,
2461111.263888889,*,m, 08 37 28.35, +18 25 47.9,  47.17798,  -50.9598,    n.a.,   n.a.,   17.940,   n.a.,   1.219739086806, 14.3784070,  0.29050500514336, 20.2473482,   34.3216,  136.8,  47.3681,
2461111.270833333,*, , 08 37 28.90, +18 25 39.4,  46.89420,  -50.8967,    n.a.,   n.a.,   17.941,   n.a.,   1.219796749218, 14.3774492,  0.29058619951624, 20.2411371,   34.3228,  136.9,  47.2919,
2461111.277777778,*, , 08 37 29.45, +18 25 30.9,  46.60537,  -50.8375,    n.a.,   n.a.,   17.942,   n.a.,   1.219854407790, 14.3764915,  0.29066737032610, 20.2356003,   34.3240,  137.0,  47.2145,
2461111.284722222,*, , 08 37 30.00, +18 25 22.5,  46.31203,  -50.7823,    n.a.,   n.a.,   17.942,   n.a.,   1.219912062521, 14.3755337,  0.29074852030290, 20.2307503,   34.3253,  137.1,  47.1361,
2461111.291666667,*, , 08 37 30.54, +18 25 14.0,  46.01473,  -50.7310,    n.a.,   n.a.,   17.943,   n.a.,   1.219969713413, 14.3745760,  0.29082965222314, 20.2265979,   34.3265,  137.2,  47.0565,
2461111.298611111,*, , 08 37 31.08, +18 25 05.6,  45.71404,  -50.6838,    n.a.,   n.a.,   17.944,   n.a.,   1.220027360464, 14.3736183,  0.29091076890460, 20.2231527,   34.3278,  137.3,  46.9759,
2461111.305555556,*, , 08 37 31.61, +18 24 57.2,  45.41051,  -50.6407,    n.a.,   n.a.,   17.945,   n.a.,   1.220085003675, 14.3726606,  0.29099187320087, 20.2204230,   34.3290,  137.4,  46.8942,
2461111.312500000,*, , 08 37 32.14, +18 24 48.8,  45.10471,  -50.6017,    n.a.,   n.a.,   17.945,   n.a.,   1.220142643046, 14.3717029,  0.29107296799597, 20.2184158,   34.3303,  137.5,  46.8115,
2461111.319444444,*, , 08 37 32.67, +18 24 40.3,  44.79721,  -50.5669,    n.a.,   n.a.,   17.946,   n.a.,   1.220200278576, 14.3707453,  0.29115405619887, 20.2171365,   34.3316,  137.6,  46.7278,
2461111.326388889,*, , 08 37 33.20, +18 24 31.9,  44.48859,  -50.5362,    n.a.,   n.a.,   17.947,   n.a.,   1.220257910266, 14.3697877,  0.29123514073780, 20.2165892,   34.3329,  137.7,  46.6432,
2461111.333333333,*, , 08 37 33.72, +18 24 23.5,  44.17942,  -50.5097,    n.a.,   n.a.,   17.948,   n.a.,   1.220315538116, 14.3688301,  0.29131622455478, 20.2167767,   34.3342,  137.8,  46.5576,
2461111.340277778,*, , 08 37 34.23, +18 24 15.1,  43.87028,  -50.4874,    n.a.,   n.a.,   17.948,   n.a.,   1.220373162125, 14.3678725,  0.29139731059999, 20.2177003,   34.3356,  137.9,  46.4712,
2461111.347222222,*, , 08 37 34.75, +18 24 06.7,  43.56176,  -50.4692,    n.a.,   n.a.,   17.949,   n.a.,   1.220430782293, 14.3669149,  0.29147840182604, 20.2193600,   34.3369,  138.0,  46.3839,
2461111.354166667,*, , 08 37 35.26, +18 23 58.3,  43.25442,  -50.4552,    n.a.,   n.a.,   17.950,   n.a.,   1.220488398621, 14.3659574,  0.29155950118246, 20.2217541,   34.3383,  138.1,  46.2958,
2461111.361111111,*,r, 08 37 35.76, +18 23 49.9,  42.94884,  -50.4453,    n.a.,   n.a.,   17.951,   n.a.,   1.220546011109, 14.3649999,  0.29164061160993, 20.2248799,   34.3397,  138.2,  46.2070,
2461111.368055556,*, , 08 37 36.26, +18 23 41.6,  42.64558,  -50.4395,  25.690,  3.855,   17.951,   n.a.,   1.220603619756, 14.3640424,  0.29172173603475, 20.2287331,   34.3411,  138.3,  46.1174,
2461111.375000000,*, , 08 37 36.76, +18 23 33.2,  42.34522,  -50.4378,  15.345,  2.303,   17.952,   n.a.,   1.220661224562, 14.3630850,  0.29180287736323, 20.2333079,   34.3425,  138.4,  46.0271,
2461111.381944444,*, , 08 37 37.26, +18 23 24.8,  42.04832,  -50.4401,  10.518,  1.579,   17.953,   n.a.,   1.220718825527, 14.3621275,  0.29188403847612, 20.2385974,   34.3439,  138.5,  45.9362,
2461111.388888889,*, , 08 37 37.75, +18 23 16.4,  41.75541,  -50.4463,   7.905,  1.186,   17.954,   n.a.,   1.220776422651, 14.3611701,  0.29196522222306, 20.2445930,   34.3453,  138.6,  45.8447,
2461111.395833333,*, , 08 37 38.24, +18 23 08.0,  41.46706,  -50.4565,   6.310,  0.947,   17.954,   n.a.,   1.220834015935, 14.3602127,  0.29204643141725, 20.2512851,   34.3468,  138.7,  45.7526,
2461111.402777778,*, , 08 37 38.72, +18 22 59.6,  41.18379,  -50.4704,   5.250,  0.788,   17.955,   n.a.,   1.220891605378, 14.3592554,  0.29212766882996, 20.2586624,   34.3482,  138.8,  45.6601,
2461111.409722222,*, , 08 37 39.21, +18 22 51.2,  40.90613,  -50.4881,   4.500,  0.675,   17.956,   n.a.,   1.220949190979, 14.3582980,  0.29220893718524, 20.2667126,   34.3497,  139.0,  45.5670,
2461111.416666667,*, , 08 37 39.68, +18 22 42.8,  40.63460,  -50.5095,   3.945,  0.592,   17.957,   n.a.,   1.221006772740, 14.3573407,  0.29229023915481, 20.2754220,   34.3512,  139.1,  45.4736,
2461111.423611111,*, , 08 37 40.16, +18 22 34.4,  40.36969,  -50.5345,   3.519,  0.528,   17.957,   n.a.,   1.221064350660, 14.3563834,  0.29237157735281, 20.2847755,   34.3527,  139.2,  45.3798,
2461111.430555556,*, , 08 37 40.63, +18 22 26.0,  40.11191,  -50.5629,   3.183,  0.478,   17.958,   n.a.,   1.221121924739, 14.3554261,  0.29245295433089, 20.2947571,   34.3542,  139.3,  45.2857,
2461111.437500000,*, , 08 37 41.10, +18 22 17.6,  39.86171,  -50.5947,   2.912,  0.437,   17.959,   n.a.,   1.221179494976, 14.3544689,  0.29253437257334, 20.3053493,   34.3557,  139.4,  45.1913,
2461111.444444444,*, , 08 37 41.57, +18 22 09.1,  39.61957,  -50.6298,   2.691,  0.404,   17.960,   n.a.,   1.221237061373, 14.3535117,  0.29261583449223, 20.3165335,   34.3572,  139.5,  45.0968,
2461111.451388889,*, , 08 37 42.03, +18 22 00.7,  39.38593,  -50.6680,   2.506,  0.376,   17.960,   n.a.,   1.221294623928, 14.3525544,  0.29269734242296, 20.3282901,   34.3587,  139.6,  45.0020,
2461111.458333333,*, , 08 37 42.49, +18 21 52.3,  39.16121,  -50.7093,   2.351,  0.353,   17.961,   n.a.,   1.221352182643, 14.3515973,  0.29277889861961, 20.3405981,   34.3603,  139.7,  44.9072,
2461111.465277778,*, , 08 37 42.95, +18 21 43.8,  38.94584,  -50.7534,   2.219,  0.333,   17.962,   n.a.,   1.221409737516, 14.3506401,  0.29286050525076, 20.3534359,   34.3618,  139.9,  44.8122,
2461111.472222222,C, , 08 37 43.41, +18 21 35.4,  38.74020,  -50.8003,   2.106,  0.316,   17.963,   n.a.,   1.221467288548, 14.3496830,  0.29294216439531, 20.3667804,   34.3634,  140.0,  44.7173,
2461111.479166667,N, , 08 37 43.86, +18 21 26.9,  38.54467,  -50.8499,   2.008,  0.301,   17.963,   n.a.,   1.221524835739, 14.3487259,  0.29302387803844, 20.3806080,   34.3650,  140.1,  44.6224,
2461111.486111111,N, , 08 37 44.31, +18 21 18.5,  38.35961,  -50.9020,   1.924,  0.289,   17.964,   n.a.,   1.221582379089, 14.3477688,  0.29310564806787, 20.3948937,   34.3666,  140.2,  44.5276,
2461111.493055556,N, , 08 37 44.76, +18 21 10.0,  38.18535,  -50.9563,   1.851,  0.278,   17.965,   n.a.,   1.221639918598, 14.3468117,  0.29318747627026, 20.4096120,   34.3681,  140.3,  44.4329,
2461111.500000000,A, , 08 37 45.21, +18 21 01.5,  38.02220,  -51.0129,   1.788,  0.268,   17.966,   n.a.,   1.221697454265, 14.3458547,  0.29326936432772, 20.4247364,   34.3697,  140.4,  44.3385,
2461111.506944444,A, , 08 37 45.65, +18 20 53.0,  37.87045,  -51.0715,   1.732,  0.260,   17.966,   n.a.,   1.221754986092, 14.3448976,  0.29335131381462, 20.4402397,   34.3713,  140.5,  44.2442,
2461111.513888889,A, , 08 37 46.10, +18 20 44.5,  37.73039,  -51.1320,   1.684,  0.253,   17.967,   n.a.,   1.221812514077, 14.3439406,  0.29343332619463, 20.4560938,   34.3729,  140.7,  44.1503,
2461111.520833333, , , 08 37 46.54, +18 20 36.0,  37.60225,  -51.1942,   1.643,  0.247,   17.968,   n.a.,   1.221870038222, 14.3429837,  0.29351540281784, 20.4722702,   34.3745,  140.8,  44.0567,
2461111.527777778, , , 08 37 46.98, +18 20 27.5,  37.48627,  -51.2580,   1.607,  0.241,   17.969,   n.a.,   1.221927558525, 14.3420267,  0.29359754491817, 20.4887396,   34.3762,  140.9,  43.9635,
2461111.534722222, , , 08 37 47.42, +18 20 18.9,  37.38264,  -51.3231,   1.576,  0.236,   17.969,   n.a.,   1.221985074987, 14.3410698,  0.29367975361110, 20.5054721,   34.3778,  141.0,  43.8707,
2461111.541666667, , , 08 37 47.86, +18 20 10.4,  37.29155,  -51.3894,   1.550,  0.233,   17.970,   n.a.,   1.222042587609, 14.3401129,  0.29376202989142, 20.5224375,   34.3794,  141.1,  43.7784,
2461111.548611111, , , 08 37 48.30, +18 20 01.8,  37.21314,  -51.4568,   1.528,  0.229,   17.971,   n.a.,   1.222100096389, 14.3391560,  0.29384437463140, 20.5396049,   34.3810,  141.2,  43.6866,
2461111.555555556, , , 08 37 48.73, +18 19 53.3,  37.14756,  -51.5250,   1.511,  0.227,   17.972,   n.a.,   1.222157601329, 14.3381991,  0.29392678857906, 20.5569433,   34.3826,  141.3,  43.5954,
2461111.562500000, , , 08 37 49.17, +18 19 44.7,  37.09489,  -51.5939,   1.497,  0.225,   17.972,   n.a.,   1.222215102428, 14.3372423,  0.29400927235677, 20.5744210,   34.3843,  141.4,  43.5048,
2461111.569444444, , , 08 37 49.60, +18 19 36.1,  37.05524,  -51.6633,   1.487,  0.223,   17.973,   n.a.,   1.222272599686, 14.3362855,  0.29409182646009, 20.5920064,   34.3859,  141.5,  43.4149,
2461111.576388889, , , 08 37 50.04, +18 19 27.5,  37.02864,  -51.7330,   1.480,  0.222,   17.974,   n.a.,   1.222330093104, 14.3353287,  0.29417445125672, 20.6096674,   34.3875,  141.6,  43.3257,
2461111.583333333, , , 08 37 50.47, +18 19 18.9,  37.01514,  -51.8029,   1.477,  0.222,   17.975,   n.a.,   1.222387582681, 14.3343719,  0.29425714698586, 20.6273721,   34.3892,  141.7,  43.2372,
2461111.590277778, ,t, 08 37 50.91, +18 19 10.3,  37.01474,  -51.8727,   1.478,  0.222,   17.975,   n.a.,   1.222445068418, 14.3334152,  0.29433991375777, 20.6450881,   34.3908,  141.8,  43.1496,
2461111.597222222, , , 08 37 51.34, +18 19 01.6,  37.02741,  -51.9423,   1.482,  0.222,   17.976,   n.a.,   1.222502550314, 14.3324585,  0.29442275155350, 20.6627833,   34.3924,  142.0,  43.0627,
2461111.604166667, , , 08 37 51.78, +18 18 53.0,  37.05313,  -52.0115,   1.489,  0.224,   17.977,   n.a.,   1.222560028371, 14.3315018,  0.29450566022491, 20.6804255,   34.3940,  142.1,  42.9767,
2461111.611111111, , , 08 37 52.21, +18 18 44.3,  37.09180,  -52.0802,   1.500,  0.225,   17.978,   n.a.,   1.222617502587, 14.3305451,  0.29458863949506, 20.6979826,   34.3957,  142.2,  42.8916,
2461111.618055556, , , 08 37 52.65, +18 18 35.6,  37.14336,  -52.1481,   1.515,  0.227,   17.978,   n.a.,   1.222674972963, 14.3295884,  0.29467168895860, 20.7154227,   34.3973,  142.3,  42.8075,
2461111.625000000, , , 08 37 53.08, +18 18 27.0,  37.20766,  -52.2151,   1.534,  0.230,   17.979,   n.a.,   1.222732439499, 14.3286318,  0.29475480808259, 20.7327141,   34.3989,  142.4,  42.7243,
2461111.631944444, , , 08 37 53.52, +18 18 18.3,  37.28458,  -52.2810,   1.557,  0.234,   17.980,   n.a.,   1.222789902195, 14.3276752,  0.29483799620760, 20.7498254,   34.4005,  142.5,  42.6421,
2461111.638888889, , , 08 37 53.96, +18 18 09.6,  37.37395,  -52.3456,   1.584,  0.238,   17.981,   n.a.,   1.222847361052, 14.3267186,  0.29492125254881, 20.7667255,   34.4021,  142.5,  42.5609,
2461111.645833333, , , 08 37 54.40, +18 18 00.8,  37.47557,  -52.4088,   1.616,  0.243,   17.981,   n.a.,   1.222904816069, 14.3257621,  0.29500457619767, 20.7833838,   34.4037,  142.6,  42.4808,
2461111.652777778, , , 08 37 54.84, +18 17 52.1,  37.58923,  -52.4704,   1.654,  0.248,   17.982,   n.a.,   1.222962267246, 14.3248055,  0.29508796612349, 20.7997701,   34.4053,  142.7,  42.4018,
2461111.659722222, , , 08 37 55.28, +18 17 43.4,  37.71470,  -52.5303,   1.698,  0.255,   17.983,   n.a.,   1.223019714585, 14.3238490,  0.29517142117551, 20.8158546,   34.4069,  142.8,  42.3239,
2461111.666666667, , , 08 37 55.72, +18 17 34.6,  37.85171,  -52.5882,   1.748,  0.262,   17.984,   n.a.,   1.223077158084, 14.3228925,  0.29525494008507, 20.8316083,   34.4085,  142.9,  42.2471,
2461111.673611111, ,m, 08 37 56.17, +18 17 25.9,  37.99999,  -52.6440,   1.805,  0.271,   17.985,   n.a.,   1.223134597745, 14.3219361,  0.29533852146802, 20.8470027,   34.4100,  143.0,  42.1714,
2461111.680555556, ,m, 08 37 56.62, +18 17 17.1,  38.15923,  -52.6977,   1.871,  0.281,   17.985,   n.a.,   1.223192033567, 14.3209796,  0.29542216382733, 20.8620101,   34.4116,  143.1,  42.0970,
2461111.687500000, ,m, 08 37 57.06, +18 17 08.3,  38.32912,  -52.7490,   1.948,  0.292,   17.986,   n.a.,   1.223249465550, 14.3200232,  0.29550586555608, 20.8766033,   34.4132,  143.2,  42.0237,
2461111.694444444, ,m, 08 37 57.51, +18 16 59.6,  38.50930,  -52.7977,   2.035,  0.305,   17.987,   n.a.,   1.223306893695, 14.3190668,  0.29558962494037, 20.8907562,   34.4147,  143.3,  41.9516,
2461111.701388889, ,m, 08 37 57.97, +18 16 50.8,  38.69942,  -52.8439,   2.137,  0.321,   17.988,   n.a.,   1.223364318001, 14.3181104,  0.29567344016267, 20.9044432,   34.4163,  143.4,  41.8807,
2461111.708333333, ,m, 08 37 58.42, +18 16 42.0,  38.89909,  -52.8872,   2.255,  0.338,   17.988,   n.a.,   1.223421738470, 14.3171541,  0.29575730930536, 20.9176400,   34.4178,  143.4,  41.8111,
2461111.715277778, ,m, 08 37 58.88, +18 16 33.2,  39.10792,  -52.9277,   2.393,  0.359,   17.989,   n.a.,   1.223479155100, 14.3161977,  0.29584123035425, 20.9303228,   34.4193,  143.5,  41.7427,
2461111.722222222, ,m, 08 37 59.34, +18 16 24.4,  39.32549,  -52.9651,   2.557,  0.384,   17.990,   n.a.,   1.223536567893, 14.3152414,  0.29592520120256, 20.9424691,   34.4208,  143.6,  41.6755,
2461111.729166667, ,m, 08 37 59.80, +18 16 15.6,  39.55136,  -52.9994,   2.751,  0.413,   17.991,   n.a.,   1.223593976849, 14.3142852,  0.29600921965486, 20.9540574,   34.4223,  143.7,  41.6096,
2461111.736111111, ,m, 08 38 00.27, +18 16 06.7,  39.78509,  -53.0305,   2.986,  0.448,   17.991,   n.a.,   1.223651381967, 14.3133289,  0.29609328343129, 20.9650670,   34.4238,  143.8,  41.5449,
2461111.743055556, ,m, 08 38 00.74, +18 15 57.9,  40.02621,  -53.0582,   3.273,  0.491,   17.992,   n.a.,   1.223708783249, 14.3123727,  0.29617739017200, 20.9754786,   34.4253,  143.8,  41.4814,
2461111.750000000, ,m, 08 38 01.21, +18 15 49.1,  40.27425,  -53.0825,   3.633,  0.545,   17.993,   n.a.,   1.223766180693, 14.3114165,  0.29626153744151, 20.9852740,   34.4268,  143.9,  41.4192,
2461111.756944444, ,m, 08 38 01.68, +18 15 40.2,  40.52872,  -53.1033,   4.092,  0.614,   17.994,   n.a.,   1.223823574301, 14.3104603,  0.29634572273346, 20.9944361,   34.4282,  144.0,  41.3583,
2461111.763888889, ,m, 08 38 02.16, +18 15 31.4,  40.78911,  -53.1205,   4.695,  0.705,   17.994,   n.a.,   1.223880964072, 14.3095041,  0.29642994347542, 21.0029489,   34.4297,  144.1,  41.2985,
2461111.770833333, ,m, 08 38 02.64, +18 15 22.6,  41.05491,  -53.1340,   5.521,  0.829,   17.995,   n.a.,   1.223938350007, 14.3085480,  0.29651419703373, 21.0107978,   34.4311,  144.1,  41.2400,
2461111.777777778, ,m, 08 38 03.12, +18 15 13.7,  41.32560,  -53.1437,   6.706,  1.006,   17.996,   n.a.,   1.223995732107, 14.3075918,  0.29659848071858, 21.0179695,   34.4325,  144.2,  41.1827,
2461111.784722222, ,m, 08 38 03.61, +18 15 04.9,  41.60065,  -53.1497,   8.530,  1.280,   17.997,   n.a.,   1.224053110370, 14.3066358,  0.29668279178917, 21.0244519,   34.4339,  144.3,  41.1266,
2461111.791666667, ,m, 08 38 04.10, +18 14 56.0,  41.87952,  -53.1517,  11.612,  1.743,   17.997,   n.a.,   1.224110484798, 14.3056797,  0.29676712745889, 21.0302343,   34.4353,  144.3,  41.0717,
2461111.798611111, ,m, 08 38 04.59, +18 14 47.2,  42.16165,  -53.1499,  17.551,  2.634,   17.998,   n.a.,   1.224167855391, 14.3047236,  0.29685148490072, 21.0353072,   34.4367,  144.4,  41.0179,
2461111.805555556, ,m, 08 38 05.09, +18 14 38.4,  42.44650,  -53.1442,  30.758,  4.616,   17.999,   n.a.,   1.224225222148, 14.3037676,  0.29693586125255, 21.0396626,   34.4381,  144.5,  40.9652,
2461111.812500000, ,m, 08 38 05.59, +18 14 29.5,  42.73351,  -53.1344,    n.a.,   n.a.,   18.000,   n.a.,   1.224282585071, 14.3028116,  0.29702025362268, 21.0432938,   34.4394,  144.5,  40.9137,
2461111.819444444, ,s, 08 38 06.09, +18 14 20.7,  43.02212,  -53.1207,    n.a.,   n.a.,   18.000,   n.a.,   1.224339944159, 14.3018556,  0.29710465909542, 21.0461955,   34.4408,  144.6,  40.8633,
2461111.826388889, ,m, 08 38 06.60, +18 14 11.8,  43.31177,  -53.1030,    n.a.,   n.a.,   18.001,   n.a.,   1.224397299413, 14.3008997,  0.29718907473655, 21.0483638,   34.4421,  144.6,  40.8139,
2461111.833333333, ,m, 08 38 07.11, +18 14 03.0,  43.60188,  -53.0812,    n.a.,   n.a.,   18.002,   n.a.,   1.224454650833, 14.2999437,  0.29727349759895, 21.0497961,   34.4434,  144.7,  40.7656,
2461111.840277778, ,m, 08 38 07.62, +18 13 54.2,  43.89189,  -53.0555,    n.a.,   n.a.,   18.003,   n.a.,   1.224511998418, 14.2989878,  0.29735792472833, 21.0504913,   34.4447,  144.8,  40.7182,
2461111.847222222, ,m, 08 38 08.14, +18 13 45.3,  44.18124,  -53.0257,    n.a.,   n.a.,   18.004,   n.a.,   1.224569342171, 14.2980319,  0.29744235316876, 21.0504499,   34.4460,  144.8,  40.6719,
2461111.854166667, ,m, 08 38 08.66, +18 13 36.5,  44.46937,  -52.9920,    n.a.,   n.a.,   18.004,   n.a.,   1.224626682089, 14.2970761,  0.29752677996831, 21.0496734,   34.4473,  144.9,  40.6265,
2461111.861111111, ,m, 08 38 09.18, +18 13 27.7,  44.75570,  -52.9543,    n.a.,   n.a.,   18.005,   n.a.,   1.224684018175, 14.2961202,  0.29761120218485, 21.0481650,   34.4485,  144.9,  40.5819,
2461111.868055556, ,m, 08 38 09.71, +18 13 18.9,  45.03969,  -52.9126,    n.a.,   n.a.,   18.006,   n.a.,   1.224741350427, 14.2951644,  0.29769561689144, 21.0459293,   34.4498,  145.0,  40.5383,
2461111.875000000, ,m, 08 38 10.23, +18 13 10.1,  45.32078,  -52.8671,    n.a.,   n.a.,   18.007,   n.a.,   1.224798678847, 14.2942086,  0.29778002118215, 21.0429721,   34.4510,  145.0,  40.4955,
2461111.881944444, ,m, 08 38 10.77, +18 13 01.3,  45.59842,  -52.8177,    n.a.,   n.a.,   18.007,   n.a.,   1.224856003434, 14.2932529,  0.29786441217741, 21.0393006,   34.4523,  145.1,  40.4534,
2461111.888888889, ,m, 08 38 11.30, +18 12 52.5,  45.87208,  -52.7645,    n.a.,   n.a.,   18.008,   n.a.,   1.224913324189, 14.2922971,  0.29794878702964, 21.0349236,   34.4535,  145.1,  40.4121,
2461111.895833333,A,m, 08 38 11.84, +18 12 43.8,  46.14122,  -52.7076,    n.a.,   n.a.,   18.009,   n.a.,   1.224970641112, 14.2913414,  0.29803314292869, 21.0298511,   34.4547,  145.2,  40.3715,
