# version=2022
# observatory
! mpcCode I40
! name TRAPPIST-South
# submitter
! name E.Jehin
# observers
! name E.Jehin
# measurers
! name E. Jehin
# telescope
! design 0.6-m f/8 Ritchey-Chretien + CCD
! aperture 0.6
! fRatio 8.0
! detector CCD
# software
! astrometry Astrometrica 4.16.4.468
! photometry Astrometrica 4.16.4.468
permID |provID     |trkSub  |mode|stn |obsTime                |ra         |dec        |rmsRA|rmsDec|astCat  |mag  |rmsMag|band|fltr|photCat |photAp|logSNR|seeing|exp |rmsFit|nStars|notes|remarks
       |2001 EC    |        | CCD|I40 |2026-03-02T08:35:23Z   |189.17120  | -6.33331  |0.04 |0.06  |   Gaia3|15.9 |0.12  |   G|   R|   Gaia3| 5.9  |1.80  |2.5   |  30|0.06  |    80|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T08:36:04Z   |189.17013  | -6.33283  |0.05 |0.06  |   Gaia3|15.9 |0.08  |   G|   R|   Gaia3| 5.9  |1.86  |2.4   |  30|0.07  |    78|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T08:38:51Z   |189.16586  | -6.33095  |0.05 |0.06  |   Gaia3|15.9 |0.07  |   G|   R|   Gaia3| 5.9  |1.84  |2.6   |  30|0.07  |    78|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T08:39:33Z   |189.16482  | -6.33050  |0.05 |0.06  |   Gaia3|15.9 |0.08  |   G|   R|   Gaia3| 5.9  |1.88  |2.5   |  30|0.07  |    78|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T08:40:16Z   |189.16373  | -6.33001  |0.05 |0.06  |   Gaia3|16.0 |0.07  |   G|   R|   Gaia3| 5.9  |1.81  |2.5   |  30|0.06  |    77|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T08:40:57Z   |189.16267  | -6.32955  |0.06 |0.06  |   Gaia3|16.0 |0.07  |   G|   R|   Gaia3| 5.9  |1.88  |2.5   |  30|0.08  |    77|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T08:41:38Z   |189.16161  | -6.32909  |0.05 |0.06  |   Gaia3|15.9 |0.07  |   G|   R|   Gaia3| 5.9  |1.85  |2.5   |  30|0.06  |    78|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T08:42:22Z   |189.16048  | -6.32860  |0.06 |0.07  |   Gaia3|15.9 |0.08  |   G|   R|   Gaia3| 5.9  |1.86  |2.6   |  30|0.08  |    77|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T08:43:04Z   |189.15943  | -6.32811  |0.06 |0.07  |   Gaia3|15.9 |0.07  |   G|   R|   Gaia3| 5.9  |1.85  |2.6   |  30|0.07  |    76|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T08:43:45Z   |189.15839  | -6.32765  |0.05 |0.06  |   Gaia3|15.9 |0.08  |   G|   R|   Gaia3| 5.9  |1.89  |2.6   |  30|0.07  |    75|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T08:45:50Z   |189.15521  | -6.32626  |0.06 |0.08  |   Gaia3|15.9 |0.07  |   G|   R|   Gaia3| 5.9  |1.90  |2.5   |  30|0.09  |    76|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T08:46:31Z   |189.15416  | -6.32581  |0.06 |0.07  |   Gaia3|15.9 |0.08  |   G|   R|   Gaia3| 5.9  |1.91  |2.6   |  30|0.07  |    76|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T08:47:12Z   |189.15312  | -6.32534  |0.05 |0.06  |   Gaia3|15.9 |0.07  |   G|   R|   Gaia3| 5.9  |1.88  |2.4   |  30|0.07  |    75|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T08:47:53Z   |189.15206  | -6.32485  |0.06 |0.06  |   Gaia3|15.9 |0.08  |   G|   R|   Gaia3| 5.9  |1.89  |2.5   |  30|0.07  |    76|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T08:48:35Z   |189.15103  | -6.32442  |0.07 |0.07  |   Gaia3|15.9 |0.12  |   G|   R|   Gaia3| 5.9  |1.90  |2.5   |  30|0.08  |    77|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T08:49:16Z   |189.14996  | -6.32396  |0.05 |0.07  |   Gaia3|15.9 |0.07  |   G|   R|   Gaia3| 5.9  |1.87  |2.6   |  30|0.07  |    76|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T08:49:58Z   |189.14890  | -6.32348  |0.06 |0.06  |   Gaia3|15.9 |0.07  |   G|   R|   Gaia3| 5.9  |1.93  |2.6   |  30|0.07  |    78|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T08:50:39Z   |189.14788  | -6.32302  |0.05 |0.06  |   Gaia3|15.8 |0.08  |   G|   R|   Gaia3| 5.9  |1.80  |2.5   |  30|0.06  |    78|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T08:52:45Z   |189.14464  | -6.32162  |0.06 |0.07  |   Gaia3|15.9 |0.07  |   G|   R|   Gaia3| 5.9  |1.83  |2.6   |  30|0.07  |    78|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T08:53:27Z   |189.14358  | -6.32114  |0.06 |0.06  |   Gaia3|15.8 |0.07  |   G|   R|   Gaia3| 5.9  |1.87  |2.5   |  30|0.08  |    78|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T08:54:08Z   |189.14256  | -6.32068  |0.06 |0.06  |   Gaia3|15.8 |0.07  |   G|   R|   Gaia3| 5.9  |1.87  |2.5   |  30|0.07  |    78|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T08:54:49Z   |189.14150  | -6.32020  |0.06 |0.07  |   Gaia3|15.8 |0.07  |   G|   R|   Gaia3| 5.9  |1.83  |2.5   |  30|0.08  |    78|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T08:55:30Z   |189.14043  | -6.31975  |0.06 |0.07  |   Gaia3|15.8 |0.07  |   G|   R|   Gaia3| 5.9  |1.88  |2.6   |  30|0.08  |    78|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T08:56:12Z   |189.13940  | -6.31930  |0.05 |0.07  |   Gaia3|15.9 |0.07  |   G|   R|   Gaia3| 5.9  |1.85  |2.5   |  30|0.08  |    78|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T08:56:53Z   |189.13835  | -6.31882  |0.06 |0.06  |   Gaia3|15.8 |0.11  |   G|   R|   Gaia3| 5.9  |1.91  |2.6   |  30|0.07  |    78|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T08:57:34Z   |189.13731  | -6.31836  |0.06 |0.07  |   Gaia3|15.8 |0.09  |   G|   R|   Gaia3| 5.9  |1.84  |2.6   |  30|0.08  |    76|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T08:59:38Z   |189.13413  | -6.31698  |0.06 |0.06  |   Gaia3|15.8 |0.06  |   G|   R|   Gaia3| 5.9  |1.83  |2.5   |  30|0.07  |    75|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T09:00:22Z   |189.13304  | -6.31649  |0.06 |0.06  |   Gaia3|15.8 |0.08  |   G|   R|   Gaia3| 5.9  |1.86  |2.5   |  30|0.07  |    74|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T09:01:03Z   |189.13200  | -6.31603  |0.05 |0.06  |   Gaia3|15.8 |0.07  |   G|   R|   Gaia3| 5.9  |1.90  |2.6   |  30|0.06  |    73|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T09:01:45Z   |189.13093  | -6.31558  |0.06 |0.06  |   Gaia3|15.8 |0.07  |   G|   R|   Gaia3| 5.9  |1.88  |2.6   |  30|0.07  |    74|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T09:02:27Z   |189.12987  | -6.31509  |0.06 |0.06  |   Gaia3|15.8 |0.07  |   G|   R|   Gaia3| 5.9  |1.86  |2.6   |  30|0.07  |    74|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T09:03:08Z   |189.12882  | -6.31463  |0.05 |0.06  |   Gaia3|15.9 |0.08  |   G|   R|   Gaia3| 5.9  |1.88  |2.5   |  30|0.07  |    74|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T09:03:49Z   |189.12776  | -6.31417  |0.05 |0.06  |   Gaia3|15.8 |0.08  |   G|   R|   Gaia3| 5.9  |1.81  |2.6   |  30|0.07  |    74|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T09:04:31Z   |189.12672  | -6.31370  |0.06 |0.07  |   Gaia3|15.8 |0.07  |   G|   R|   Gaia3| 5.9  |1.86  |2.6   |  30|0.08  |    71|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T09:06:34Z   |189.12359  | -6.31231  |0.06 |0.06  |   Gaia3|15.8 |0.07  |   G|   R|   Gaia3| 5.9  |1.86  |2.5   |  30|0.08  |    71|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T09:07:16Z   |189.12255  | -6.31187  |0.06 |0.06  |   Gaia3|15.8 |0.08  |   G|   R|   Gaia3| 5.9  |1.88  |2.5   |  30|0.08  |    71|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T09:07:57Z   |189.12149  | -6.31138  |0.07 |0.07  |   Gaia3|15.8 |0.13  |   G|   R|   Gaia3| 5.9  |1.83  |2.6   |  30|0.09  |    72|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T09:08:39Z   |189.12042  | -6.31092  |0.06 |0.07  |   Gaia3|15.8 |0.08  |   G|   R|   Gaia3| 5.9  |1.89  |2.5   |  30|0.08  |    72|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T09:09:21Z   |189.11938  | -6.31045  |0.06 |0.06  |   Gaia3|15.8 |0.08  |   G|   R|   Gaia3| 5.9  |1.84  |2.6   |  30|0.07  |    72|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T09:10:02Z   |189.11833  | -6.30999  |0.06 |0.06  |   Gaia3|15.8 |0.08  |   G|   R|   Gaia3| 5.9  |1.83  |2.6   |  30|0.08  |    72|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T09:10:43Z   |189.11725  | -6.30950  |0.07 |0.07  |   Gaia3|15.8 |0.08  |   G|   R|   Gaia3| 5.9  |1.80  |2.5   |  30|0.08  |    72|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T09:11:28Z   |189.11616  | -6.30903  |0.07 |0.06  |   Gaia3|15.8 |0.08  |   G|   R|   Gaia3| 5.9  |1.86  |2.4   |  30|0.09  |    72|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T09:13:31Z   |189.11305  | -6.30765  |0.06 |0.07  |   Gaia3|15.8 |0.07  |   G|   R|   Gaia3| 5.9  |1.86  |2.5   |  30|0.08  |    74|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T09:14:12Z   |189.11198  | -6.30719  |0.06 |0.08  |   Gaia3|15.8 |0.08  |   G|   R|   Gaia3| 5.9  |1.89  |2.5   |  30|0.09  |    74|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T09:14:54Z   |189.11092  | -6.30672  |0.06 |0.07  |   Gaia3|15.8 |0.07  |   G|   R|   Gaia3| 5.9  |1.85  |2.6   |  30|0.08  |    74|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T09:15:37Z   |189.10985  | -6.30624  |0.07 |0.07  |   Gaia3|15.7 |0.12  |   G|   R|   Gaia3| 5.9  |1.92  |2.4   |  30|0.09  |    72|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T09:16:18Z   |189.10879  | -6.30577  |0.07 |0.06  |   Gaia3|15.8 |0.09  |   G|   R|   Gaia3| 5.9  |1.88  |2.4   |  30|0.08  |    71|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T09:17:00Z   |189.10774  | -6.30532  |0.06 |0.06  |   Gaia3|15.8 |0.08  |   G|   R|   Gaia3| 5.9  |1.83  |2.4   |  30|0.07  |    71|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T09:17:41Z   |189.10672  | -6.30486  |0.07 |0.07  |   Gaia3|15.8 |0.07  |   G|   R|   Gaia3| 5.9  |1.84  |2.5   |  30|0.09  |    70|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T09:18:25Z   |189.10556  | -6.30435  |0.05 |0.07  |   Gaia3|15.8 |0.06  |   G|   R|   Gaia3| 5.9  |1.83  |2.5   |  30|0.08  |    69|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T09:20:29Z   |189.10245  | -6.30297  |0.06 |0.07  |   Gaia3|15.8 |0.08  |   G|   R|   Gaia3| 5.9  |1.83  |2.4   |  30|0.08  |    72|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T09:21:11Z   |189.10139  | -6.30251  |0.07 |0.07  |   Gaia3|15.8 |0.08  |   G|   R|   Gaia3| 5.9  |1.85  |2.5   |  30|0.09  |    72|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T09:21:52Z   |189.10037  | -6.30204  |0.06 |0.07  |   Gaia3|15.8 |0.06  |   G|   R|   Gaia3| 5.9  |1.92  |2.4   |  30|0.08  |    72|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T09:22:33Z   |189.09931  | -6.30158  |0.05 |0.06  |   Gaia3|15.8 |0.06  |   G|   R|   Gaia3| 5.9  |1.90  |2.4   |  30|0.07  |    72|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T09:23:14Z   |189.09828  | -6.30111  |0.06 |0.07  |   Gaia3|15.8 |0.06  |   G|   R|   Gaia3| 5.9  |1.88  |2.4   |  30|0.08  |    72|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T09:23:55Z   |189.09723  | -6.30066  |0.05 |0.07  |   Gaia3|15.8 |0.06  |   G|   R|   Gaia3| 5.9  |1.83  |2.4   |  30|0.07  |    70|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T09:24:37Z   |189.09619  | -6.30018  |0.06 |0.06  |   Gaia3|15.8 |0.06  |   G|   R|   Gaia3| 5.9  |1.90  |2.6   |  30|0.08  |    69|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T09:25:18Z   |189.09513  | -6.29973  |0.06 |0.06  |   Gaia3|15.8 |0.06  |   G|   R|   Gaia3| 5.9  |1.91  |2.5   |  30|0.07  |    69|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T09:27:25Z   |189.09193  | -6.29832  |0.06 |0.06  |   Gaia3|15.8 |0.05  |   G|   R|   Gaia3| 5.9  |1.89  |2.5   |  30|0.08  |    71|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T09:28:06Z   |189.09091  | -6.29785  |0.06 |0.07  |   Gaia3|15.8 |0.07  |   G|   R|   Gaia3| 5.9  |1.90  |2.5   |  30|0.08  |    71|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T09:28:48Z   |189.08984  | -6.29738  |0.07 |0.06  |   Gaia3|15.8 |0.06  |   G|   R|   Gaia3| 5.9  |1.85  |2.6   |  30|0.08  |    71|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T09:29:29Z   |189.08879  | -6.29691  |0.06 |0.07  |   Gaia3|15.8 |0.06  |   G|   R|   Gaia3| 5.9  |1.86  |2.5   |  30|0.08  |    71|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T09:30:11Z   |189.08777  | -6.29647  |0.06 |0.06  |   Gaia3|15.9 |0.07  |   G|   R|   Gaia3| 5.9  |1.86  |2.5   |  30|0.07  |    70|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T09:30:52Z   |189.08670  | -6.29599  |0.06 |0.07  |   Gaia3|15.9 |0.06  |   G|   R|   Gaia3| 5.9  |1.91  |2.5   |  30|0.08  |    71|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T09:31:33Z   |189.08567  | -6.29552  |0.07 |0.08  |   Gaia3|15.8 |0.06  |   G|   R|   Gaia3| 5.9  |1.86  |2.5   |  30|0.09  |    71|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T09:32:15Z   |189.08462  | -6.29505  |0.07 |0.08  |   Gaia3|15.9 |0.06  |   G|   R|   Gaia3| 5.9  |1.89  |2.5   |  30|0.10  |    72|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T09:34:20Z   |189.08148  | -6.29367  |0.06 |0.08  |   Gaia3|15.8 |0.06  |   G|   R|   Gaia3| 5.9  |1.95  |2.5   |  30|0.09  |    73|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T09:35:01Z   |189.08043  | -6.29320  |0.07 |0.07  |   Gaia3|15.8 |0.06  |   G|   R|   Gaia3| 5.9  |1.95  |2.5   |  30|0.09  |    73|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T09:35:42Z   |189.07940  | -6.29274  |0.07 |0.07  |   Gaia3|15.8 |0.06  |   G|   R|   Gaia3| 5.9  |1.92  |2.5   |  30|0.09  |    73|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T09:36:26Z   |189.07829  | -6.29224  |0.06 |0.07  |   Gaia3|15.9 |0.06  |   G|   R|   Gaia3| 5.9  |1.92  |2.6   |  30|0.08  |    73|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T09:37:08Z   |189.07723  | -6.29180  |0.06 |0.07  |   Gaia3|15.8 |0.06  |   G|   R|   Gaia3| 5.9  |1.87  |2.5   |  30|0.09  |    73|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T09:37:49Z   |189.07618  | -6.29131  |0.06 |0.08  |   Gaia3|15.8 |0.07  |   G|   R|   Gaia3| 5.9  |1.90  |2.5   |  30|0.09  |    73|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T09:38:31Z   |189.07513  | -6.29086  |0.07 |0.07  |   Gaia3|15.8 |0.07  |   G|   R|   Gaia3| 5.9  |1.84  |2.5   |  30|0.09  |    74|     |
       |2001 EC    |        | CCD|I40 |2026-03-02T09:39:12Z   |189.07410  | -6.29039  |0.06 |0.08  |   Gaia3|15.9 |0.07  |   G|   R|   Gaia3| 5.9  |1.78  |2.5   |  30|0.09  |    74|     |
